Country,Subregion,ISO,Start_Year,event_count,total_deaths,total_affected,total_damage,unique_types,storm_count,earthquake_count,epidemic_count,flood_count,extreme_temperature_count,mass_movement_wet_count,volcanic_activity_count,other_count,drought_count,wildfire_count,prev_year_count,prev_total_deaths,prev_total_affected,prev_total_damage,log_prev_total_deaths,log_prev_total_affected,log_prev_total_damage,High_Occurrence
Afghanistan,Southern Asia,AFG,2001,5,485.0,204695.0,396434.5,3,0,1,2,0,2,0,0,0,0,0,5,594.0,2583255.5,402661.0,6.38856140554563,14.764561370283635,12.905852779337657,0
Afghanistan,Southern Asia,AFG,2002,16,4133.0,337780.0,1567226.0,4,0,3,8,4,0,1,0,0,0,0,5,485.0,204695.0,396434.5,6.186208623900494,12.229281230667056,12.890268633432107,1
Afghanistan,Southern Asia,AFG,2003,9,156.0,44754.0,960653.5,2,0,1,0,8,0,0,0,0,0,0,16,4133.0,337780.0,1567226.0,8.327000740241713,12.730153035474368,14.264818373641706,1
Afghanistan,Southern Asia,AFG,2004,3,37.0,5540.0,318521.5,2,0,1,0,2,0,0,0,0,0,0,9,156.0,44754.0,960653.5,5.056245805348308,10.708958449305038,13.775370101977195,0
Afghanistan,Southern Asia,AFG,2005,13,658.0,97707.5,1160061.0,5,1,2,1,8,1,0,0,0,0,0,3,37.0,5540.0,318521.5,3.6375861597263857,8.61993026886735,12.671448395141283,1
Afghanistan,Southern Asia,AFG,2006,13,438.0,2283010.0,1453967.5,5,2,1,0,7,0,2,0,0,1,0,13,658.0,97707.5,1160061.0,6.490723534502507,11.489743835270046,13.963984009930101,1
Afghanistan,Southern Asia,AFG,2007,7,296.0,50255.0,749154.0,1,0,0,0,7,0,0,0,0,0,0,13,438.0,2283010.0,1453967.5,6.0844994130751715,14.641005743721964,14.189807272466785,1
Afghanistan,Southern Asia,AFG,2008,4,1390.0,452964.0,662649.5,4,0,0,1,1,1,0,0,0,1,0,7,296.0,50255.0,749154.0,5.6937321388027,10.824885221778429,13.526701183679812,0
Afghanistan,Southern Asia,AFG,2009,5,101.0,85857.0,368330.0,3,0,1,0,3,0,1,0,0,0,0,4,1390.0,452964.0,662649.5,7.237778191923443,13.023570138787099,13.404002980854681,0
Afghanistan,Southern Asia,AFG,2010,5,350.0,46500.0,359652.5,3,0,1,0,2,0,2,0,0,0,0,5,101.0,85857.0,368330.0,4.624972813284271,11.360450047773263,12.816737269404186,0
Afghanistan,Southern Asia,AFG,2011,4,120.0,1762815.0,509507.0,3,1,0,0,2,0,0,0,0,1,0,5,350.0,46500.0,359652.5,5.860786223465865,10.747229096720554,12.79289634693173,0
Afghanistan,Southern Asia,AFG,2012,11,418.0,75112.0,898960.0,4,0,1,0,6,1,3,0,0,0,0,4,120.0,1762815.0,509507.0,4.795790545596741,14.382423088378031,13.141200833189949,1
Afghanistan,Southern Asia,AFG,2013,6,155.0,41628.0,553131.0,3,0,1,0,4,0,1,0,0,0,0,11,418.0,75112.0,898960.0,6.037870919922137,11.226748925301672,13.708994930977713,1
Afghanistan,Southern Asia,AFG,2014,3,575.0,156455.0,208434.0,2,1,0,0,2,0,0,0,0,0,0,6,155.0,41628.0,553131.0,5.049856007249537,10.636552318761908,13.223351950031484,0
Afghanistan,Southern Asia,AFG,2015,7,453.0,129849.0,381643.5,3,0,2,0,1,0,4,0,0,0,0,3,575.0,156455.0,208434.0,6.3561076606958915,11.960530099272486,12.247382521017153,1
Afghanistan,Southern Asia,AFG,2016,4,84.0,80000.0,428088.0,1,0,0,0,4,0,0,0,0,0,0,7,453.0,129849.0,381643.5,6.118097198041348,11.774135217090894,12.85224482601312,0
Afghanistan,Southern Asia,AFG,2017,5,226.0,25940.0,343027.0,3,2,0,0,1,0,2,0,0,0,0,4,84.0,80000.0,428088.0,4.442651256490317,11.289794413577894,12.967086396871826,0
Afghanistan,Southern Asia,AFG,2018,5,150.0,13544300.0,705962.5,3,0,0,0,3,0,1,0,0,1,0,5,226.0,25940.0,343027.0,5.424950017481403,10.16358000762854,12.745567355469374,0
Afghanistan,Southern Asia,AFG,2019,7,211.0,191242.0,662697.5,2,0,0,0,6,0,1,0,0,0,0,5,150.0,13544300.0,705962.5,5.017279836814924,16.42147642641113,13.467318815422189,1
Afghanistan,Southern Asia,AFG,2020,7,328.0,71817.0,653112.5,3,1,0,0,5,0,1,0,0,0,0,7,211.0,191242.0,662697.5,5.356586274672012,12.16130014971175,13.404075414606124,1
Afghanistan,Southern Asia,AFG,2021,4,433.0,11035333.0,598940.5,3,0,0,0,2,0,1,0,0,1,0,7,328.0,71817.0,653112.5,5.796057750765372,11.18189041999606,13.389506206324794,0
Afghanistan,Southern Asia,AFG,2022,8,1462.0,635714.0,764630.5,3,0,2,0,5,0,1,0,0,0,0,4,433.0,11035333.0,598940.5,6.073044534100405,16.216612864546146,13.302919209556983,1
Afghanistan,Southern Asia,AFG,2023,6,1723.0,413084.0,737053.0,3,0,3,0,2,1,0,0,0,0,0,8,1462.0,635714.0,764630.5,7.288244401020124,13.362505628681983,13.547149297407866,1
Afghanistan,Southern Asia,AFG,2024,9,2023.0,681714.0,767537.5,4,0,0,1,5,1,2,0,0,0,0,6,1723.0,413084.0,737053.0,7.452402451223638,12.931408661904978,13.510416438500926,1
Armenia,Western Asia,ARM,2004,1,1.0,20000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,37.0,297000.0,182165.0,3.6375861597263857,12.601490784782536,12.112673638271591,1
Armenia,Western Asia,ARM,2013,2,62.0,76000.0,171447.0,2,1,0,0,0,1,0,0,0,0,0,1,1.0,20000.0,107022.0,0.6931471805599453,9.90353755128617,11.580799043615928,1
Armenia,Western Asia,ARM,2016,1,21.0,750.0,20565.5,1,0,0,0,0,0,1,0,0,0,0,2,62.0,76000.0,171447.0,4.143134726391533,11.23850177707664,12.052035292614512,1
Armenia,Western Asia,ARM,2018,1,12.0,9900.0,2276.0,1,1,0,0,0,0,0,0,0,0,0,1,21.0,750.0,20565.5,3.091042453358316,6.621405651764134,9.93141881746482,1
Armenia,Western Asia,ARM,2019,1,12.0,11700.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,1,12.0,9900.0,2276.0,2.5649493574615367,9.200391041122515,7.7306140660637395,1
Armenia,Western Asia,ARM,2020,1,12.0,2836.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,1,12.0,11700.0,97437.0,2.5649493574615367,9.367429587218957,11.486971557281514,1
Armenia,Western Asia,ARM,2023,1,12.0,18000.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,1,12.0,2836.0,97437.0,2.5649493574615367,7.950502434808851,11.486971557281514,1
Armenia,Western Asia,ARM,2024,1,4.0,429.0,50000.0,1,0,0,0,1,0,0,0,0,0,0,1,12.0,18000.0,97437.0,2.5649493574615367,9.798182590890704,11.486971557281514,1
Azerbaijan,Western Asia,AZE,2003,1,19.0,31500.0,93787.0,1,0,0,0,1,0,0,0,0,0,0,3,79.0,2103594.0,220947.5,4.382026634673881,14.559158343816769,12.305684921669583,1
Azerbaijan,Western Asia,AZE,2009,1,19.0,5000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,31500.0,93787.0,2.995732273553991,10.357774570341576,11.448792195040626,1
Azerbaijan,Western Asia,AZE,2010,1,3.0,70000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,5000.0,107022.0,2.995732273553991,8.517393171418904,11.580799043615928,1
Azerbaijan,Western Asia,AZE,2012,3,19.0,27599.0,299609.0,2,0,2,0,0,1,0,0,0,0,0,1,3.0,70000.0,107022.0,1.3862943611198906,11.156264806643742,11.580799043615928,1
Bangladesh,Southern Asia,BGD,2001,7,272.0,730750.0,694446.0,3,4,0,0,2,1,0,0,0,0,0,15,296.0,2872511.0,2303989.0,5.6937321388027,14.870697466242014,14.650152960510722,1
Bangladesh,Southern Asia,BGD,2002,7,928.0,1730104.0,688066.5,4,4,0,1,1,1,0,0,0,0,0,7,272.0,730750.0,694446.0,5.60947179518496,13.501828051429621,13.450871124369593,1
Bangladesh,Southern Asia,BGD,2003,7,520.0,572625.0,694703.5,4,2,1,0,2,2,0,0,0,0,0,7,928.0,1730104.0,688066.5,6.834108738813838,14.363692658273795,13.44164222256808,1
Bangladesh,Southern Asia,BGD,2004,10,1046.0,36897841.5,5289115.0,4,4,1,2,3,0,0,0,0,0,0,7,520.0,572625.0,694703.5,6.255750041753367,13.257988077531111,13.45124185427623,1
Bangladesh,Southern Asia,BGD,2005,12,382.0,1206106.0,1184433.0,3,7,0,0,3,2,0,0,0,0,0,10,1046.0,36897841.5,5289115.0,6.953684210870537,17.4236636384667,15.481161682119954,1
Bangladesh,Southern Asia,BGD,2006,7,192.0,229924.0,701229.0,2,5,0,0,2,0,0,0,0,0,0,12,382.0,1206106.0,1184433.0,5.948034989180646,14.00290837538502,13.984775581315617,1
Bangladesh,Southern Asia,BGD,2007,7,5721.0,23215116.0,4041523.0,4,2,0,2,2,1,0,0,0,0,0,7,192.0,229924.0,701229.0,5.262690188904886,12.345508447770898,13.460591214913217,1
Bangladesh,Southern Asia,BGD,2008,5,68.0,636090.0,429483.5,3,2,0,0,2,0,1,0,0,0,0,7,5721.0,23215116.0,4041523.0,8.652073673610056,16.960314219268387,15.212132406527616,0
Bangladesh,Southern Asia,BGD,2009,6,385.0,6624550.0,1161251.0,4,2,0,0,2,1,0,0,0,1,0,5,68.0,636090.0,429483.5,4.23410650459726,13.363096913848047,12.97034093128027,1
Bangladesh,Southern Asia,BGD,2010,6,126.0,887390.0,526920.5,3,3,0,0,2,0,1,0,0,0,0,6,385.0,6624550.0,1161251.0,5.955837369464831,15.70629315395492,13.965009291390725,1
Bangladesh,Southern Asia,BGD,2011,5,102.0,1672980.0,406332.5,4,1,0,0,1,2,1,0,0,0,0,6,126.0,887390.0,526920.5,4.844187086458591,13.696040975887687,13.174806860071664,0
Bangladesh,Southern Asia,BGD,2012,5,363.0,5658154.0,499572.0,3,2,0,0,2,1,0,0,0,0,0,5,102.0,1672980.0,406332.5,4.634728988229636,14.33011762306048,12.914929529967488,0
Bangladesh,Southern Asia,BGD,2013,3,50.0,1532207.0,221805.0,1,3,0,0,0,0,0,0,0,0,0,5,363.0,5658154.0,499572.0,5.8971538676367405,15.548608425307584,13.121509012538583,0
Bangladesh,Southern Asia,BGD,2014,4,98.0,3205709.0,513905.0,2,2,0,0,2,0,0,0,0,0,0,3,50.0,1532207.0,221805.0,3.9318256327243257,14.242220390301716,12.309558404930177,0
Bangladesh,Southern Asia,BGD,2015,8,159.0,4087754.0,538111.0,4,4,1,0,2,0,1,0,0,0,0,4,98.0,3205709.0,513905.0,4.59511985013459,14.980444152664168,13.149795648335397,1
Bangladesh,Southern Asia,BGD,2016,4,198.0,3118025.0,1182163.5,3,2,1,0,1,0,0,0,0,0,0,8,159.0,4087754.0,538111.0,5.075173815233827,15.223506477562864,13.195821995916459,0
Bangladesh,Southern Asia,BGD,2017,6,357.0,11481413.0,1119757.0,4,2,0,1,2,0,1,0,0,0,0,4,198.0,3118025.0,1182163.5,5.293304824724492,14.952710667243732,13.982857638161596,1
Bangladesh,Southern Asia,BGD,2018,4,102.0,53500.0,402135.0,3,1,0,0,2,1,0,0,0,0,0,6,357.0,11481413.0,1119757.0,5.8805329864007,16.25624011200251,13.928623148495912,0
Bangladesh,Southern Asia,BGD,2019,6,260.0,7898467.0,405215.5,4,3,0,0,1,1,1,0,0,0,0,4,102.0,53500.0,402135.0,4.634728988229636,10.887455624298198,12.904545618845466,1
Bangladesh,Southern Asia,BGD,2020,2,283.0,8048271.0,2424076.0,2,1,0,0,1,0,0,0,0,0,0,6,260.0,7898467.0,405215.5,5.564520407322694,15.882179374580916,12.91217677115939,0
Bangladesh,Southern Asia,BGD,2021,2,24.0,1568744.0,204459.0,2,1,0,0,1,0,0,0,0,0,0,2,283.0,8048271.0,2424076.0,5.648974238161206,15.900967967967244,14.700961391343391,0
Bangladesh,Southern Asia,BGD,2022,2,176.0,8200000.0,593178.0,2,1,0,0,1,0,0,0,0,0,0,2,24.0,1568744.0,204459.0,3.2188758248682006,14.265786494606155,12.228127636311005,0
Bangladesh,Southern Asia,BGD,2023,5,147.0,3265445.5,563504.5,3,3,0,1,1,0,0,0,0,0,0,2,176.0,8200000.0,593178.0,5.176149732573829,15.919644834185693,13.29325148740552,0
Bangladesh,Southern Asia,BGD,2024,6,124.0,48793344.0,575413.0,3,2,0,0,3,1,0,0,0,0,0,5,147.0,3265445.5,563504.5,4.997212273764115,14.998907064788405,13.241932372840244,1
Bhutan,Southern Asia,BTN,2004,1,19.0,20000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,200.0,1000.0,107022.0,5.303304908059076,6.90875477931522,11.580799043615928,0
Bhutan,Southern Asia,BTN,2009,2,23.0,14412.0,201914.5,2,1,1,0,0,0,0,0,0,0,0,1,19.0,20000.0,107022.0,2.995732273553991,9.90353755128617,11.580799043615928,1
Bhutan,Southern Asia,BTN,2011,1,1.0,20016.0,104477.5,1,0,1,0,0,0,0,0,0,0,0,2,23.0,14412.0,201914.5,3.1780538303479458,9.575885856083103,12.215604572032765,0
Bhutan,Southern Asia,BTN,2021,2,17.0,20502.0,211499.5,2,0,1,0,1,0,0,0,0,0,0,1,1.0,20016.0,104477.5,0.6931471805599453,9.904337191490706,11.556736587592496,1
Cambodia,South-eastern Asia,KHM,2001,2,93.0,1969182.0,390905.0,2,0,0,0,1,0,0,0,0,1,0,1,347.0,3448053.0,291465.0,5.8522024797744745,15.053320571895984,12.582678639891032,1
Cambodia,South-eastern Asia,KHM,2002,2,66.0,2120000.0,66443.0,2,0,0,0,1,0,0,0,0,1,0,2,93.0,1969182.0,390905.0,4.543294782270004,14.493129293881529,12.876222400857415,1
Cambodia,South-eastern Asia,KHM,2004,1,19.0,20000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,2,66.0,2120000.0,66443.0,4.204692619390966,14.566927118346197,11.104114766610968,1
Cambodia,South-eastern Asia,KHM,2005,2,53.0,620000.0,471353.0,2,0,0,0,1,0,0,0,0,1,0,1,19.0,20000.0,107022.0,2.995732273553991,9.90353755128617,11.580799043615928,1
Cambodia,South-eastern Asia,KHM,2006,3,55.0,42368.0,314686.5,2,0,0,1,2,0,0,0,0,0,0,2,53.0,620000.0,471353.0,3.9889840465642745,13.3374763699232,13.06336468305115,1
Cambodia,South-eastern Asia,KHM,2007,2,184.0,36000.0,102155.5,2,0,0,1,1,0,0,0,0,0,0,3,55.0,42368.0,314686.5,4.02535169073515,10.654172241737173,12.65933536189502,1
Cambodia,South-eastern Asia,KHM,2009,2,19.0,192491.0,194874.0,1,2,0,0,0,0,0,0,0,0,0,2,184.0,36000.0,102155.5,5.220355825078325,10.491301994830229,11.534261230135195,1
Cambodia,South-eastern Asia,KHM,2010,1,8.0,20000.0,100700.0,1,0,0,0,1,0,0,0,0,0,0,2,19.0,192491.0,194874.0,2.995732273553991,12.167809873404842,12.180113606360077,1
Cambodia,South-eastern Asia,KHM,2011,1,247.0,1640023.0,726561.0,1,0,0,0,1,0,0,0,0,0,0,1,8.0,20000.0,100700.0,2.1972245773362196,9.90353755128617,11.519911009143941,1
Cambodia,South-eastern Asia,KHM,2012,1,14.0,71500.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,247.0,1640023.0,726561.0,5.5134287461649825,14.310221433839645,13.496079099025634,1
Cambodia,South-eastern Asia,KHM,2013,1,200.0,1500000.0,673276.0,1,0,0,0,1,0,0,0,0,0,0,1,14.0,71500.0,107022.0,2.70805020110221,11.177466714598282,11.580799043615928,1
Cambodia,South-eastern Asia,KHM,2014,1,45.0,530450.0,2650.0,1,0,0,0,1,0,0,0,0,0,0,1,200.0,1500000.0,673276.0,5.303304908059076,14.220976332738882,13.419912113842967,1
Cambodia,South-eastern Asia,KHM,2015,2,31.0,28300.0,204459.0,2,1,0,0,1,0,0,0,0,0,0,1,45.0,530450.0,2650.0,3.828641396489095,13.18148286707746,7.8826922062890254,1
Cambodia,South-eastern Asia,KHM,2016,1,37.0,2500000.0,364331.0,1,0,0,0,0,0,0,0,0,1,0,2,31.0,28300.0,204459.0,3.4657359027997265,10.250652418696085,12.228127636311005,1
Cambodia,South-eastern Asia,KHM,2018,1,19.0,5817.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,37.0,2500000.0,364331.0,3.6375861597263857,14.731801689838349,12.805820818831537,1
Cambodia,South-eastern Asia,KHM,2019,1,12.0,435000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,5817.0,107022.0,2.995732273553991,8.668711839055147,11.580799043615928,1
Cambodia,South-eastern Asia,KHM,2020,2,56.0,773760.0,218641.0,1,2,0,0,0,0,0,0,0,0,0,1,12.0,435000.0,107022.0,2.5649493574615367,12.983103608918753,11.580799043615928,1
Cambodia,South-eastern Asia,KHM,2021,4,58.0,13726.0,418503.0,2,1,0,0,3,0,0,0,0,0,0,2,56.0,773760.0,218641.0,4.04305126783455,13.55901831935808,12.295190968017119,1
Cambodia,South-eastern Asia,KHM,2022,2,31.0,182170.0,204459.0,2,1,0,0,1,0,0,0,0,0,0,4,58.0,13726.0,418503.0,4.07753744390572,9.52711997525166,12.944441726811032,1
Cambodia,South-eastern Asia,KHM,2023,1,12.0,14100.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,2,31.0,182170.0,204459.0,3.4657359027997265,12.112701085387862,12.228127636311005,1
Cambodia,South-eastern Asia,KHM,2024,1,50.0,5100.0,90654.0,1,0,0,0,0,1,0,0,0,0,0,1,12.0,14100.0,97437.0,2.5649493574615367,9.55400099583723,11.486971557281514,1
China,Eastern Asia,CHN,2001,33,1062.5,40399913.5,9555527.0,6,10,5,0,9,0,6,0,1,2,0,28,788.0,27526773.0,4171851.5,6.670766320845874,17.13066968899572,15.24387073973188,1
China,Eastern Asia,CHN,2002,28,1664.0,285290753.0,12662207.0,7,6,2,2,10,1,4,0,0,3,0,33,1062.5,40399913.5,9555527.0,6.969320634640292,17.514338226592507,16.072630393156473,1
China,Eastern Asia,CHN,2003,27,1199.0,219573035.0,29834438.0,6,5,11,0,6,0,2,0,0,2,1,28,1664.0,285290753.0,12662207.0,7.417580402414544,19.46901940766699,16.354132367056007,1
China,Eastern Asia,CHN,2004,24,878.0,53014687.0,8371023.5,6,7,5,0,9,1,1,0,1,0,0,27,1199.0,219573035.0,29834438.0,7.090076835776092,19.207195473175478,17.21117395534273,0
China,Eastern Asia,CHN,2005,31,1201.0,83943274.0,20616119.5,6,14,2,1,11,1,0,0,0,2,0,24,878.0,53014687.0,8371023.5,6.778784897685177,17.786079565197866,15.940286836408905,1
China,Eastern Asia,CHN,2006,37,2168.0,88779738.0,21331794.0,6,8,6,0,20,0,1,0,1,1,0,31,1201.0,83943274.0,20616119.5,7.091742115095153,18.2456518310724,16.841583876272033,1
China,Eastern Asia,CHN,2007,18,1172.0,120127576.0,12403039.5,4,6,1,0,10,0,1,0,0,0,0,37,2168.0,88779738.0,21331794.0,7.682021510826875,18.301669017514524,16.87570924068083,0
China,Eastern Asia,CHN,2008,30,88530.0,136957304.0,163069740.5,6,9,7,0,7,2,4,0,0,1,0,18,1172.0,120127576.0,12403039.5,7.067319848653476,18.604064877678113,16.333452202131166,1
China,Eastern Asia,CHN,2009,26,675.0,128832451.0,14070734.0,5,10,2,0,7,0,5,0,0,2,0,30,88530.0,136957304.0,163069740.5,11.39110805214731,18.73517979288607,18.9096885292274,0
China,Eastern Asia,CHN,2010,25,7241.0,180706804.0,33720200.0,6,6,4,0,5,0,8,0,0,1,1,26,675.0,128832451.0,14070734.0,6.516193076042964,18.674023296420554,16.459607666532143,0
China,Eastern Asia,CHN,2011,20,805.0,124301983.0,17774133.5,5,5,7,0,5,1,2,0,0,0,0,25,7241.0,180706804.0,33720200.0,8.887652690325586,19.012386413956857,17.333607651934255,0
China,Eastern Asia,CHN,2012,28,923.0,44602985.0,27329256.0,5,8,6,0,12,1,1,0,0,0,0,20,805.0,124301983.0,17774133.5,6.692083742506628,18.638224517737306,16.693254840484965,1
China,Eastern Asia,CHN,2013,43,1510.0,27569525.0,48751744.5,7,15,8,0,14,1,3,0,1,1,0,28,923.0,44602985.0,27329256.0,6.828712071641684,17.613311365421843,17.123468371292475,1
China,Eastern Asia,CHN,2014,41,1713.0,64976074.0,38949647.5,5,16,8,0,13,0,2,0,0,2,0,43,1510.0,27569525.0,48751744.5,7.32052696227274,17.132221590251532,17.70225155989535,1
China,Eastern Asia,CHN,2015,36,624.0,5908046.5,24882147.5,5,17,5,0,12,0,1,0,0,1,0,41,1713.0,64976074.0,38949647.5,7.446585099157725,17.989529683179896,17.477780305850068,1
China,Eastern Asia,CHN,2016,33,1415.0,72241422.0,58943296.0,6,13,3,0,12,1,3,0,0,1,0,36,624.0,5908046.5,24882147.5,6.437751649736401,15.591825962546924,17.029661176608524,1
China,Eastern Asia,CHN,2017,30,601.0,14913733.0,21417373.0,5,9,4,0,12,0,4,0,0,1,0,33,1415.0,72241422.0,58943296.0,7.255591274253665,18.095524165107125,17.892086471951618,1
China,Eastern Asia,CHN,2018,22,416.0,8366924.0,19250371.0,3,12,2,0,8,0,0,0,0,0,0,30,601.0,14913733.0,21417373.0,6.400257445308821,16.517793091336102,16.87971301976346,0
China,Eastern Asia,CHN,2019,16,602.0,5409934.0,23653045.5,5,4,3,0,6,0,2,0,0,0,1,22,416.0,8366924.0,19250371.0,6.0330862217988015,15.939796991451257,16.773040943186672,0
China,Eastern Asia,CHN,2020,12,487.0,14960379.0,28755939.0,5,4,1,0,5,0,1,0,0,0,1,16,602.0,5409934.0,23653045.5,6.401917196727186,15.503747635963055,16.979002480673792,0
China,Eastern Asia,CHN,2021,17,537.0,20003374.0,30089373.5,4,7,5,0,4,0,0,0,0,1,0,12,487.0,14960379.0,28755939.0,6.1903154058531475,16.520915931257523,17.17435491256265,0
China,Eastern Asia,CHN,2022,12,360.0,6363857.0,17596082.0,5,1,5,0,4,0,1,0,0,1,0,17,537.0,20003374.0,30089373.5,6.2878585601617845,16.811411567281585,17.219682660753072,0
China,Eastern Asia,CHN,2023,17,487.0,5039055.0,31299718.0,5,4,3,0,7,0,2,0,0,1,0,12,360.0,6363857.0,17596082.0,5.8888779583328805,15.666145355180191,16.683186878420756,0
China,Eastern Asia,CHN,2024,19,564.0,2381287.0,20480228.0,6,7,1,0,6,0,3,0,0,1,1,17,487.0,5039055.0,31299718.0,6.1903154058531475,15.432729320917117,17.2591196778343,0
"China, Hong Kong Special Administrative Region",Eastern Asia,HKG,2008,3,26.0,207.0,195428.0,1,3,0,0,0,0,0,0,0,0,0,2,16.0,3533.0,194874.0,2.833213344056216,8.170185652879642,12.180113606360077,1
"China, Hong Kong Special Administrative Region",Eastern Asia,HKG,2009,1,12.0,350.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,3,26.0,207.0,195428.0,3.295836866004329,5.337538079701318,12.182952421089372,0
"China, Hong Kong Special Administrative Region",Eastern Asia,HKG,2010,1,1.0,15000.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,1,12.0,350.0,97437.0,2.5649493574615367,5.860786223465865,11.486971557281514,0
"China, Hong Kong Special Administrative Region",Eastern Asia,HKG,2017,2,13.0,14556.0,1064279.0,1,2,0,0,0,0,0,0,0,0,0,1,1.0,15000.0,97437.0,0.6931471805599453,9.61587214452889,11.486971557281514,1
"China, Hong Kong Special Administrative Region",Eastern Asia,HKG,2018,1,12.0,300.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,2,13.0,14556.0,1064279.0,2.639057329615259,9.585827256564661,13.877809072158499,0
"China, Hong Kong Special Administrative Region",Eastern Asia,HKG,2021,2,2.0,175.0,194874.0,1,2,0,0,0,0,0,0,0,0,0,1,12.0,300.0,97437.0,2.5649493574615367,5.707110264748875,11.486971557281514,1
"China, Hong Kong Special Administrative Region",Eastern Asia,HKG,2023,3,43.0,14605.0,301896.0,2,2,0,0,1,0,0,0,0,0,0,2,2.0,175.0,194874.0,1.0986122886681096,5.170483995038151,12.180113606360077,1
Cyprus,Western Asia,CYP,2003,1,12.0,30.0,17052.0,1,1,0,0,0,0,0,0,0,0,0,3,49.0,2101933.0,783480.5,3.912023005428146,14.558368431258149,13.571502728501997,1
Cyprus,Western Asia,CYP,2004,1,12.0,10.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,1,12.0,30.0,17052.0,2.5649493574615367,3.4339872044851463,9.744081420312915,1
Cyprus,Western Asia,CYP,2007,1,4.0,5100.0,90654.0,1,0,0,0,0,1,0,0,0,0,0,1,12.0,10.0,97437.0,2.5649493574615367,2.3978952727983707,11.486971557281514,1
Cyprus,Western Asia,CYP,2021,1,4.0,150.0,54410.0,1,0,0,0,0,0,0,0,0,0,1,1,4.0,5100.0,90654.0,1.6094379124341003,8.537191877922927,11.41481637185991,1
Cyprus,Western Asia,CYP,2022,1,101.0,5100.0,90654.0,1,0,0,0,0,1,0,0,0,0,0,1,4.0,150.0,54410.0,1.6094379124341003,5.017279836814924,10.904321618285532,1
Cyprus,Western Asia,CYP,2023,1,151.0,5100.0,90654.0,1,0,0,0,0,1,0,0,0,0,0,1,101.0,5100.0,90654.0,4.624972813284271,8.537191877922927,11.41481637185991,1
Cyprus,Western Asia,CYP,2024,2,237.0,5569.0,197676.0,2,0,0,0,1,1,0,0,0,0,0,1,151.0,5100.0,90654.0,5.0238805208462765,8.537191877922927,11.41481637185991,1
Democratic People's Republic of Korea,Eastern Asia,PRK,2001,2,124.0,187584.0,123675.0,1,0,0,0,2,0,0,0,0,0,0,1,46.0,627180.0,10929927.0,3.8501476017100584,13.348990454192135,16.207015272756824,1
Democratic People's Republic of Korea,Eastern Asia,PRK,2002,2,22.0,65844.0,107894.0,2,1,0,0,1,0,0,0,0,0,0,2,124.0,187584.0,123675.0,4.8283137373023015,12.141987355001424,11.72542052177173,1
Democratic People's Republic of Korea,Eastern Asia,PRK,2004,2,43.0,199705.0,140237.0,1,0,0,0,2,0,0,0,0,0,0,2,22.0,65844.0,107894.0,3.1354942159291497,11.09505877414432,11.588913810969567,1
Democratic People's Republic of Korea,Eastern Asia,PRK,2005,1,193.0,16298.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,2,43.0,199705.0,140237.0,3.784189633918261,12.204601564020164,11.851096258227022,0
Democratic People's Republic of Korea,Eastern Asia,PRK,2006,3,301.0,94824.0,314686.5,2,0,0,1,2,0,0,0,0,0,0,1,193.0,16298.0,107022.0,5.267858159063328,9.698859035219632,11.580799043615928,1
Democratic People's Republic of Korea,Eastern Asia,PRK,2007,2,622.0,1172167.0,551308.0,2,1,0,0,1,0,0,0,0,0,0,3,301.0,94824.0,314686.5,5.71042701737487,11.459788366557099,12.65933536189502,1
Democratic People's Republic of Korea,Eastern Asia,PRK,2010,3,58.0,95785.0,311481.0,2,1,0,0,2,0,0,0,0,0,0,2,622.0,1172167.0,551308.0,6.434546518787453,13.974365583556121,13.220050729494405,1
Democratic People's Republic of Korea,Eastern Asia,PRK,2011,3,74.0,57592.0,311481.0,2,1,0,0,2,0,0,0,0,0,0,3,58.0,95785.0,311481.0,4.07753744390572,11.469871815492729,12.649096830628315,1
Democratic People's Republic of Korea,Eastern Asia,PRK,2012,3,184.0,3137550.0,477344.0,3,1,0,0,1,0,0,0,0,1,0,3,74.0,57592.0,311481.0,4.31748811353631,10.961156311521107,12.649096830628315,1
Democratic People's Republic of Korea,Eastern Asia,PRK,2013,1,51.0,848690.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,3,184.0,3137550.0,477344.0,5.220355825078325,14.958953117270145,13.075994778876716,0
